                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     30,                0.96633,                 0.6694,                 1.4386,                0.87596,                0.82407,                0.89663,                0.44728,                 1.7652,                0.79247,                 2.2221,             0.00089112,             0.00089112,             0.00089112
                     31,                0.93476,                0.65616,                 1.4203,                0.89682,                0.86504,                0.93248,                0.52211,                 1.5705,                0.73665,                 2.1049,             0.00087875,             0.00087875,             0.00087875
                     32,                0.92776,                0.64793,                 1.4141,                0.88971,                0.89379,                0.92201,                0.51603,                  1.686,                0.70859,                 2.2202,             0.00086637,             0.00086637,             0.00086637
                     33,                0.93379,                 0.6467,                 1.4141,                0.88624,                0.89393,                0.92062,                  0.522,                 1.5871,                0.72274,                 2.1445,               0.000854,               0.000854,               0.000854
                     34,                0.90928,                0.62295,                 1.3968,                0.83617,                0.83708,                0.89625,                0.46675,                 1.7256,                 0.7311,                 2.1928,             0.00084162,             0.00084162,             0.00084162
                     35,                0.90199,                0.62115,                 1.3869,                0.83444,                0.79573,                0.84032,                0.46756,                 1.6213,                0.79376,                 2.1657,             0.00082925,             0.00082925,             0.00082925
                     36,                0.89233,                0.60584,                 1.3743,                0.83655,                0.81747,                0.89553,                 0.4749,                 1.7036,                0.80138,                 2.2439,             0.00081688,             0.00081688,             0.00081688
                     37,                0.88674,                0.60741,                  1.371,                0.81853,                0.76233,                0.79321,                0.45923,                 1.6527,                0.77475,                 2.2155,              0.0008045,              0.0008045,              0.0008045
                     38,                0.88094,                0.59712,                 1.3665,                0.80549,                 0.7538,                0.78987,                0.44365,                   1.73,                0.79768,                  2.292,             0.00079213,             0.00079213,             0.00079213
                     39,                0.87452,                0.59208,                 1.3682,                0.87309,                0.85666,                0.90066,                0.49557,                 1.6312,                0.75761,                   2.14,             0.00077975,             0.00077975,             0.00077975
                     40,                0.85646,                0.58099,                 1.3542,                0.79142,                0.85836,                0.88064,                0.46399,                 1.6927,                0.80403,                 2.3446,             0.00076738,             0.00076738,             0.00076738
                     41,                0.85026,                0.57995,                 1.3459,                0.89209,                0.80085,                 0.9044,                0.46319,                 1.7174,                0.79456,                 2.2312,               0.000755,               0.000755,               0.000755
                     42,                 0.8386,                0.56425,                 1.3346,                 0.8433,                0.84918,                0.87307,                0.47847,                 1.6204,                0.76686,                 2.2177,             0.00074263,             0.00074263,             0.00074263
                     43,                0.84589,                0.56315,                 1.3379,                0.87294,                0.89345,                0.91951,                0.50596,                 1.6806,                 0.7632,                  2.252,             0.00073025,             0.00073025,             0.00073025
                     44,                0.83178,                0.55506,                 1.3305,                0.72321,                0.71709,                0.74253,                0.41417,                 1.7027,                0.85422,                 2.3758,             0.00071788,             0.00071788,             0.00071788
                     45,                0.82038,                0.55007,                 1.3215,                0.87945,                0.91071,                0.91121,                0.48717,                   1.65,                0.66125,                 2.2293,              0.0007055,              0.0007055,              0.0007055
                     46,                0.81068,                0.53971,                 1.3189,                0.91609,                0.85445,                0.93784,                0.49026,                 1.7836,                0.76957,                 2.3642,             0.00069313,             0.00069313,             0.00069313
                     47,                0.81148,                0.53256,                 1.3117,                0.89159,                0.91982,                0.92558,                0.51465,                 1.6706,                0.67473,                 2.2717,             0.00068075,             0.00068075,             0.00068075
                     48,                0.80136,                0.53107,                  1.302,                0.89314,                0.88093,                0.92783,                0.51333,                 1.6268,                0.67669,                 2.1789,             0.00066838,             0.00066838,             0.00066838
                     49,                0.79401,                0.52392,                 1.3003,                0.85607,                0.80097,                0.84146,                0.46861,                 1.6671,                0.74917,                 2.2751,               0.000656,               0.000656,               0.000656
                     50,                0.77431,                0.51508,                 1.2803,                0.80627,                0.75399,                0.77365,                  0.425,                 1.7618,                0.81511,                 2.3797,             0.00064362,             0.00064362,             0.00064362
                     51,                0.78272,                0.51212,                 1.2851,                0.83855,                 0.8624,                0.87595,                0.47223,                 1.6482,                0.73507,                 2.2398,             0.00063125,             0.00063125,             0.00063125
