                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 1.1071,                0.86649,                 1.5422,                0.55276,                0.78246,                0.68726,                0.32187,                 1.6501,                 1.3494,                 2.1607,               0.000953,               0.000953,               0.000953
                     14,                 1.0846,                 0.8369,                  1.523,                0.65244,                0.80957,                0.70621,                0.41084,                 1.4139,                 1.0206,                 1.9913,             0.00092825,             0.00092825,             0.00092825
                     15,                 1.0668,                0.81171,                  1.513,                0.70957,                0.72027,                0.73225,                0.37422,                 1.5551,                 1.0697,                 2.1106,              0.0009035,              0.0009035,              0.0009035
                     16,                 1.0565,                0.80159,                 1.5014,                0.59896,                0.80691,                0.68513,                0.38069,                 1.6253,                 1.1978,                 2.1335,             0.00087875,             0.00087875,             0.00087875
                     17,                 1.0335,                0.77994,                 1.4842,                  0.676,                0.63113,                0.66696,                0.36418,                 1.4822,                 1.2472,                 2.0589,               0.000854,               0.000854,               0.000854
                     18,                 1.0212,                 0.7574,                 1.4719,                0.67531,                0.76213,                 0.7778,                0.44313,                 1.4859,                0.97187,                 2.0162,             0.00082925,             0.00082925,             0.00082925
                     19,                 1.0121,                0.73526,                 1.4613,                0.70032,                0.74622,                0.76601,                0.37433,                 1.7388,                 1.2035,                 2.2112,              0.0008045,              0.0008045,              0.0008045
                     20,                0.99145,                0.72724,                 1.4527,                0.67174,                0.79113,                0.71706,                0.44329,                 1.4296,                 1.0918,                 1.9865,             0.00077975,             0.00077975,             0.00077975
                     21,                0.97494,                0.71436,                 1.4327,                0.62656,                0.74188,                0.65904,                0.38177,                 1.5523,                 1.1808,                 2.0851,               0.000755,               0.000755,               0.000755
                     22,                0.96439,                0.70301,                 1.4272,                0.66871,                0.74627,                0.73301,                0.42573,                 1.4733,                0.94657,                 2.0687,             0.00073025,             0.00073025,             0.00073025
                     23,                0.95767,                0.68855,                 1.4263,                0.63999,                0.67836,                 0.6953,                0.34758,                 1.7152,                 1.0232,                 2.2638,              0.0007055,              0.0007055,              0.0007055
                     24,                0.93687,                0.67434,                 1.4058,                0.61348,                0.66118,                0.64799,                0.36046,                 1.5735,                 1.1625,                 2.1082,             0.00068075,             0.00068075,             0.00068075
                     25,                0.92062,                0.65593,                  1.383,                0.65341,                0.68742,                0.69815,                0.39759,                 1.5355,                 1.0231,                 2.0802,               0.000656,               0.000656,               0.000656
                     26,                0.92179,                0.65267,                 1.3969,                0.69568,                0.76167,                0.77413,                0.42253,                 1.4581,                 1.0117,                  2.002,             0.00063125,             0.00063125,             0.00063125
                     27,                0.91364,                0.64915,                 1.3949,                0.72092,                0.74278,                0.73435,                0.36621,                 1.8468,                 1.0295,                 2.3362,              0.0006065,              0.0006065,              0.0006065
                     28,                0.88904,                0.63349,                 1.3733,                0.68546,                0.79649,                0.76147,                0.43268,                  1.609,                 1.0949,                 2.1717,             0.00058175,             0.00058175,             0.00058175
                     29,                0.88777,                 0.6206,                 1.3708,                0.66181,                0.81092,                0.77906,                0.43314,                 1.5365,                0.95936,                 2.1039,               0.000557,               0.000557,               0.000557
                     30,                0.87034,                0.61575,                 1.3565,                0.67924,                0.74461,                0.72892,                0.41724,                 1.5787,                 1.0114,                 2.1444,             0.00053225,             0.00053225,             0.00053225
                     31,                0.86754,                0.59946,                 1.3568,                0.58344,                0.73565,                 0.6441,                0.37502,                 1.5731,                 1.1483,                 2.1191,              0.0005075,              0.0005075,              0.0005075
                     32,                0.84771,                0.59061,                 1.3414,                0.67483,                0.74534,                0.70814,                0.39368,                 1.5787,                 1.0518,                 2.1311,             0.00048275,             0.00048275,             0.00048275
                     33,                0.83437,                0.57433,                 1.3219,                0.65377,                0.69652,                0.70966,                0.40346,                 1.6101,                 1.0434,                 2.1787,               0.000458,               0.000458,               0.000458
                     34,                0.83212,                0.57694,                 1.3187,                0.61514,                0.78113,                0.68434,                0.38675,                 1.5709,                  1.161,                 2.1005,             0.00043325,             0.00043325,             0.00043325
                     35,                0.81322,                0.55839,                 1.3078,                0.66662,                0.76612,                0.72484,                 0.4047,                 1.5834,                0.94627,                  2.157,              0.0004085,              0.0004085,              0.0004085
                     36,                0.80971,                0.55519,                 1.3021,                0.59061,                0.66644,                0.64455,                0.34857,                 1.7599,                 1.2813,                 2.2717,             0.00038375,             0.00038375,             0.00038375
                     37,                0.79921,                0.54629,                 1.3002,                0.65946,                0.83634,                0.76074,                0.41142,                 1.5296,                 1.0007,                 2.0873,               0.000359,               0.000359,               0.000359
                     38,                0.79223,                0.54215,                 1.2953,                0.65435,                0.76427,                0.69487,                0.40003,                 1.5901,                 1.0907,                 2.1425,             0.00033425,             0.00033425,             0.00033425
