                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                0.95581,                0.69751,                 1.3694,                0.62985,                0.75544,                0.67399,                0.35193,                  1.793,                 1.1354,                 2.1454,             0.00058175,             0.00058175,             0.00058175
                     29,                0.93956,                0.68515,                 1.3567,                0.62567,                0.73396,                0.67985,                0.35707,                  1.887,                 1.0802,                 2.2454,               0.000557,               0.000557,               0.000557
                     30,                0.94394,                0.68169,                  1.359,                0.64785,                0.79065,                0.68821,                0.34115,                 1.8437,                 1.1541,                 2.2854,             0.00053225,             0.00053225,             0.00053225
                     31,                0.93005,                0.66827,                 1.3447,                0.73816,                0.76598,                0.76073,                0.40352,                 1.8708,                 1.0969,                  2.171,              0.0005075,              0.0005075,              0.0005075
                     32,                 0.9206,                0.65477,                 1.3407,                 0.5787,                0.58786,                0.63516,                0.30227,                 1.8485,                 1.1335,                 2.2726,             0.00048275,             0.00048275,             0.00048275
                     33,                0.90532,                0.64543,                  1.321,                0.54953,                0.71759,                0.63268,                0.32584,                  1.866,                 1.1252,                 2.2501,               0.000458,               0.000458,               0.000458
                     34,                0.90249,                0.64249,                 1.3207,                0.53875,                0.73527,                0.62216,                0.32689,                  1.749,                 1.1664,                 2.1977,             0.00043325,             0.00043325,             0.00043325
                     35,                0.89488,                0.63312,                 1.3201,                0.63142,                0.72312,                0.66026,                0.33465,                 1.8197,                 1.1685,                 2.2248,              0.0004085,              0.0004085,              0.0004085
                     36,                 0.8843,                0.63188,                 1.3191,                0.61531,                 0.8095,                0.71061,                0.38639,                 1.8277,                 1.1092,                  2.204,             0.00038375,             0.00038375,             0.00038375
                     37,                0.87445,                0.62813,                 1.3073,                 0.6609,                0.78969,                0.72866,                0.38561,                  1.826,                 1.1389,                 2.1954,               0.000359,               0.000359,               0.000359
                     38,                0.87052,                0.61739,                 1.3033,                0.54414,                 0.7354,                0.61181,                0.32495,                 1.8362,                 1.1645,                 2.2457,             0.00033425,             0.00033425,             0.00033425
                     39,                0.86195,                0.60743,                 1.2917,                0.62502,                0.72007,                0.63101,                0.30723,                 1.9063,                 1.0835,                 2.2342,              0.0003095,              0.0003095,              0.0003095
                     40,                0.84844,                0.59616,                 1.2884,                0.60575,                0.77864,                0.67009,                0.34299,                 1.8396,                   1.07,                 2.2138,             0.00028475,             0.00028475,             0.00028475
                     41,                0.86178,                0.57059,                 1.3392,                0.60516,                0.73982,                0.67251,                0.33491,                 1.8677,                 1.0782,                 2.2883,                0.00026,                0.00026,                0.00026
                     42,                0.82845,                0.52439,                 1.3093,                0.66972,                 0.7209,                0.69989,                0.35229,                 1.7817,                 1.0143,                 2.1957,             0.00023525,             0.00023525,             0.00023525
                     43,                0.80439,                0.51471,                 1.2976,                 0.6256,                0.75776,                0.65942,                0.33081,                 1.9771,                 1.1813,                 2.4104,              0.0002105,              0.0002105,              0.0002105
                     44,                0.79714,                0.50429,                  1.286,                 0.6536,                0.72903,                0.72499,                0.38859,                 1.8616,                  1.127,                 2.2873,             0.00018575,             0.00018575,             0.00018575
                     45,                0.78357,                0.49917,                 1.2769,                0.58099,                0.71154,                0.65557,                0.31932,                 1.9573,                 1.0941,                 2.4267,               0.000161,               0.000161,               0.000161
                     46,                0.76869,                0.48034,                 1.2637,                0.61837,                0.68337,                0.66224,                0.32802,                 1.9222,                 1.1375,                 2.2897,             0.00013625,             0.00013625,             0.00013625
                     47,                0.75546,                0.47675,                 1.2558,                0.60519,                0.56689,                0.60269,                0.27916,                 1.9964,                 1.1919,                 2.4594,              0.0001115,              0.0001115,              0.0001115
                     48,                0.74349,                0.46938,                 1.2437,                0.65228,                0.68205,                0.69631,                0.34563,                 1.9378,                 1.1401,                 2.3632,              8.675e-05,              8.675e-05,              8.675e-05
                     49,                 0.7333,                0.46759,                 1.2378,                0.62001,                0.69026,                0.66755,                0.32178,                 1.9291,                 1.1183,                  2.347,                6.2e-05,                6.2e-05,                6.2e-05
                     50,                0.72562,                0.45778,                 1.2226,                0.62446,                0.67794,                0.68093,                0.32431,                 1.9389,                 1.1169,                 2.3684,              3.725e-05,              3.725e-05,              3.725e-05
