                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                  1.157,                0.94423,                 1.5372,                0.74043,                0.78057,                0.86991,                0.50314,                 1.4458,                 1.0073,                 1.7505,               0.000953,               0.000953,               0.000953
                     14,                 1.1467,                0.92856,                 1.5255,                0.76559,                0.84955,                0.89563,                0.53957,                 1.3923,                0.97326,                 1.7197,             0.00092825,             0.00092825,             0.00092825
                     15,                 1.1356,                0.90348,                 1.5106,                0.78891,                0.80805,                 0.8893,                0.50863,                 1.4464,                0.97568,                 1.7757,              0.0009035,              0.0009035,              0.0009035
                     16,                 1.1187,                 0.8918,                 1.5052,                0.88466,                0.80801,                0.89659,                0.44513,                 1.5564,                 1.0804,                 1.8593,             0.00087875,             0.00087875,             0.00087875
                     17,                 1.1051,                0.87352,                 1.4944,                0.86376,                0.80873,                0.89425,                0.52626,                 1.3903,                0.95055,                 1.7494,               0.000854,               0.000854,               0.000854
                     18,                 1.0973,                0.86403,                 1.4801,                0.80329,                0.72381,                0.89803,                0.52535,                 1.3353,                   1.06,                 1.6898,             0.00082925,             0.00082925,             0.00082925
                     19,                 1.0837,                0.83941,                 1.4752,                0.87293,                0.82573,                0.87848,                0.49229,                 1.4405,                 0.9898,                 1.7727,              0.0008045,              0.0008045,              0.0008045
                     20,                  1.066,                0.82651,                 1.4587,                0.87488,                0.84101,                0.89605,                0.53744,                 1.4466,                  0.951,                 1.7781,             0.00077975,             0.00077975,             0.00077975
                     21,                 1.0584,                0.81586,                 1.4434,                0.89826,                0.86079,                0.91616,                0.56974,                 1.3039,                0.89249,                   1.64,               0.000755,               0.000755,               0.000755
                     22,                 1.0383,                0.78642,                 1.4352,                0.89811,                0.84341,                 0.9064,                0.57238,                  1.287,                0.83211,                 1.6294,             0.00073025,             0.00073025,             0.00073025
                     23,                 1.0351,                 0.7872,                  1.434,                 0.8591,                0.82048,                0.91854,                0.52749,                 1.3856,                 0.8723,                 1.6841,              0.0007055,              0.0007055,              0.0007055
                     24,                 1.0139,                0.77092,                 1.4198,                0.90053,                0.84535,                0.92131,                0.57091,                 1.3771,                0.81086,                 1.6795,             0.00068075,             0.00068075,             0.00068075
                     25,                 1.0115,                0.75064,                 1.4082,                0.84871,                0.84595,                0.90768,                0.57684,                 1.3247,                 0.8276,                 1.6547,               0.000656,               0.000656,               0.000656
                     26,                0.99132,                 0.7431,                 1.3977,                0.83366,                0.84039,                0.87355,                0.44786,                 1.5232,                0.92306,                 1.8149,             0.00063125,             0.00063125,             0.00063125
                     27,                0.99317,                0.74324,                 1.4014,                0.86451,                0.87393,                0.91029,                 0.5194,                  1.527,                0.82326,                 1.8492,              0.0006065,              0.0006065,              0.0006065
                     28,                0.98189,                0.73413,                 1.3908,                0.83678,                0.82783,                 0.8938,                0.51785,                 1.4611,                0.81113,                   1.72,             0.00058175,             0.00058175,             0.00058175
                     29,                0.96949,                0.71649,                 1.3789,                0.86569,                0.83848,                0.89375,                0.54387,                 1.4535,                0.81512,                 1.7469,               0.000557,               0.000557,               0.000557
                     30,                0.95647,                0.70469,                 1.3673,                0.81897,                0.81519,                0.86672,                0.48284,                 1.5748,                0.85879,                 1.9123,             0.00053225,             0.00053225,             0.00053225
                     31,                0.95362,                 0.6962,                 1.3675,                 0.8672,                0.84355,                0.88116,                0.51461,                 1.4426,                0.79756,                 1.7514,              0.0005075,              0.0005075,              0.0005075
                     32,                0.94167,                0.68618,                   1.36,                0.90918,                0.84194,                0.91329,                 0.5629,                 1.3779,                0.74568,                 1.6798,             0.00048275,             0.00048275,             0.00048275
                     33,                0.93734,                0.68221,                 1.3479,                0.82476,                0.85233,                0.88581,                0.48693,                 1.4584,                0.84936,                  1.777,               0.000458,               0.000458,               0.000458
                     34,                0.92479,                0.66698,                 1.3417,                0.86489,                0.83945,                0.89413,                0.52726,                 1.5147,                0.77126,                 1.8267,             0.00043325,             0.00043325,             0.00043325
                     35,                0.91483,                0.65645,                 1.3272,                0.87022,                0.84564,                0.89922,                0.53582,                   1.41,                0.74736,                 1.7085,              0.0004085,              0.0004085,              0.0004085
                     36,                0.90482,                0.65218,                 1.3245,                0.85495,                0.85357,                0.87432,                0.47294,                 1.5827,                0.83688,                 1.9032,             0.00038375,             0.00038375,             0.00038375
                     37,                0.89581,                0.64734,                 1.3195,                0.83266,                0.83194,                 0.8894,                0.54271,                 1.3711,                0.79315,                 1.6927,               0.000359,               0.000359,               0.000359
                     38,                0.88473,                0.62843,                 1.3134,                0.87954,                0.85442,                0.90051,                0.52977,                 1.4494,                0.76549,                 1.7428,             0.00033425,             0.00033425,             0.00033425
                     39,                 0.8739,                0.62543,                 1.3059,                0.88801,                0.86883,                0.90208,                0.51591,                 1.4958,                0.79596,                 1.7838,              0.0003095,              0.0003095,              0.0003095
                     40,                0.86896,                0.62215,                 1.3059,                0.83853,                0.85836,                 0.8949,                0.53079,                 1.4612,                0.80796,                 1.7685,             0.00028475,             0.00028475,             0.00028475
                     41,                0.88811,                0.58559,                 1.3606,                0.86816,                0.79923,                0.88248,                0.48424,                 1.5465,                0.81467,                 1.8823,                0.00026,                0.00026,                0.00026
                     42,                0.84473,                0.54276,                 1.3203,                0.88528,                0.85935,                0.89519,                0.53647,                 1.4839,                0.72743,                 1.7969,             0.00023525,             0.00023525,             0.00023525
                     43,                0.82228,                0.52084,                 1.3053,                0.83609,                0.86072,                0.89908,                0.52216,                 1.4487,                0.75988,                 1.7777,              0.0002105,              0.0002105,              0.0002105
                     44,                0.80653,                0.51174,                 1.2984,                0.83164,                0.86058,                0.90139,                0.56723,                 1.4143,                0.68921,                 1.7318,             0.00018575,             0.00018575,             0.00018575
                     45,                0.78503,                0.50108,                 1.2801,                0.84378,                0.83384,                0.88161,                0.52455,                 1.4888,                0.74186,                 1.8019,               0.000161,               0.000161,               0.000161
