                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.0877,                0.86895,                 1.4859,                0.79281,                0.81039,                0.81403,                0.41241,                 1.7507,                0.84951,                  2.013,               0.000854,               0.000854,               0.000854
                     18,                 1.0621,                0.83249,                 1.4633,                0.87232,                0.83819,                0.87908,                 0.4479,                  1.828,                0.93073,                 2.0893,             0.00082925,             0.00082925,             0.00082925
                     19,                 1.0549,                0.83308,                 1.4647,                0.86875,                  0.887,                0.90623,                0.48689,                 1.6707,                0.80891,                 1.9337,              0.0008045,              0.0008045,              0.0008045
                     20,                 1.0475,                0.81827,                 1.4501,                0.88315,                 0.9081,                0.91043,                0.44595,                 1.9082,                0.87694,                 2.0925,             0.00077975,             0.00077975,             0.00077975
                     21,                 1.0277,                0.80341,                 1.4391,                0.93061,                0.85882,                0.92436,                0.52251,                 1.6062,                0.76731,                 1.8676,               0.000755,               0.000755,               0.000755
                     22,                 1.0126,                0.78788,                 1.4284,                 0.8039,                 0.8532,                0.82096,                 0.3866,                  1.957,                0.90168,                 2.0847,             0.00073025,             0.00073025,             0.00073025
                     23,                  1.011,                0.76889,                 1.4167,                0.81461,                 0.8292,                0.86752,                0.43742,                 1.8389,                0.87302,                 2.0026,              0.0007055,              0.0007055,              0.0007055
                     24,                0.99313,                0.75512,                 1.4091,                0.86926,                0.85827,                0.89722,                0.47054,                 1.7982,                0.88413,                 1.9869,             0.00068075,             0.00068075,             0.00068075
                     25,                0.98341,                0.74793,                 1.4059,                0.88433,                0.83753,                0.90775,                0.48288,                 1.8333,                0.89232,                 1.9981,               0.000656,               0.000656,               0.000656
                     26,                0.97937,                0.74831,                 1.4041,                0.89631,                0.84673,                0.90634,                0.48288,                 1.7818,                0.84204,                 2.0328,             0.00063125,             0.00063125,             0.00063125
                     27,                0.96623,                0.73079,                 1.3849,                0.85707,                 0.8636,                0.88786,                0.46607,                 1.7911,                0.84985,                 1.9415,              0.0006065,              0.0006065,              0.0006065
                     28,                0.96296,                0.72623,                 1.3889,                0.90074,                0.84313,                0.89836,                0.46094,                 1.8158,                0.83594,                 2.0289,             0.00058175,             0.00058175,             0.00058175
                     29,                0.94803,                 0.7067,                 1.3775,                0.80178,                0.80741,                0.79784,                0.44272,                  1.785,                0.88625,                  2.037,               0.000557,               0.000557,               0.000557
                     30,                0.93793,                0.70134,                 1.3685,                0.88078,                0.85266,                0.88782,                0.46665,                 1.8042,                0.91286,                 1.9863,             0.00053225,             0.00053225,             0.00053225
                     31,                 0.9322,                0.69462,                 1.3563,                0.84245,                0.84351,                0.89341,                0.50766,                 1.6105,                0.82218,                 1.8796,              0.0005075,              0.0005075,              0.0005075
                     32,                0.91617,                0.68027,                  1.345,                0.86451,                0.83739,                0.87656,                 0.4422,                 1.8662,                0.87843,                 2.0749,             0.00048275,             0.00048275,             0.00048275
                     33,                0.91355,                0.67124,                 1.3382,                0.80079,                 0.8219,                0.83815,                0.46462,                  1.709,                 0.8142,                 1.9454,               0.000458,               0.000458,               0.000458
                     34,                0.90713,                0.66215,                   1.34,                 0.9148,                0.83398,                0.90375,                0.44285,                 1.9567,                0.78443,                 2.1173,             0.00043325,             0.00043325,             0.00043325
                     35,                 0.8842,                0.64447,                  1.324,                0.89064,                 0.8253,                0.89112,                0.45465,                 1.8253,                0.79853,                 2.0147,              0.0004085,              0.0004085,              0.0004085
                     36,                 0.8822,                0.64506,                 1.3201,                0.76403,                0.76522,                0.78752,                0.45459,                 1.8033,                0.82339,                 2.0568,             0.00038375,             0.00038375,             0.00038375
                     37,                0.87753,                0.63537,                 1.3174,                0.87934,                0.84943,                0.90118,                0.48595,                 1.7373,                0.76103,                 2.0105,               0.000359,               0.000359,               0.000359
                     38,                0.87191,                0.62998,                 1.3125,                0.88553,                0.89449,                0.91224,                0.47366,                 1.8069,                0.75118,                 2.0332,             0.00033425,             0.00033425,             0.00033425
                     39,                0.85667,                0.61994,                 1.2992,                0.90627,                0.83301,                0.89767,                0.46713,                 1.8815,                0.80694,                 2.0438,              0.0003095,              0.0003095,              0.0003095
                     40,                0.84982,                 0.6107,                 1.2938,                0.81761,                0.83933,                0.85436,                0.44333,                 1.9082,                0.80129,                 2.0892,             0.00028475,             0.00028475,             0.00028475
                     41,                0.86407,                0.57179,                 1.3526,                0.87014,                0.85513,                 0.8929,                0.47792,                 1.7751,                0.79386,                 2.0671,                0.00026,                0.00026,                0.00026
