                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.1375,                0.89777,                 1.5721,                 0.8122,                0.73325,                0.81895,                0.47302,                 1.3958,                 1.0281,                 1.9618,              0.0010025,              0.0010025,              0.0010025
                     12,                 1.1239,                0.87223,                 1.5554,                0.82842,                0.81335,                0.84352,                0.55207,                 1.3154,                0.97693,                 1.8854,             0.00097775,             0.00097775,             0.00097775
                     13,                 1.0891,                0.83972,                 1.5308,                0.84661,                0.87949,                0.88332,                0.52758,                 1.3726,                0.89271,                 1.9141,               0.000953,               0.000953,               0.000953
                     14,                 1.0815,                0.82289,                 1.5254,                 0.8589,                0.82284,                0.88392,                0.56443,                 1.3635,                0.88019,                 1.9348,             0.00092825,             0.00092825,             0.00092825
                     15,                 1.0739,                0.81343,                 1.5165,                 0.7564,                0.81089,                0.84075,                0.47826,                 1.4698,                0.98104,                 1.9851,              0.0009035,              0.0009035,              0.0009035
                     16,                 1.0545,                0.79543,                 1.5083,                0.86308,                0.85488,                0.90355,                0.52928,                 1.4668,                0.86504,                 1.9988,             0.00087875,             0.00087875,             0.00087875
                     17,                 1.0297,                0.77698,                 1.4824,                0.83855,                0.81569,                0.85418,                0.51045,                 1.4873,                0.89367,                 2.0672,               0.000854,               0.000854,               0.000854
                     18,                 1.0251,                0.75672,                 1.4737,                0.81738,                 0.8098,                0.89555,                0.53979,                  1.416,                0.90528,                 1.9756,             0.00082925,             0.00082925,             0.00082925
                     19,                 1.0046,                0.73751,                 1.4614,                0.83488,                 0.8246,                 0.8663,                0.52242,                 1.3941,                0.88496,                 1.9764,              0.0008045,              0.0008045,              0.0008045
                     20,                0.98686,                0.72327,                 1.4474,                0.88512,                0.79825,                0.88921,                0.55742,                 1.3939,                0.85785,                 1.9601,             0.00077975,             0.00077975,             0.00077975
                     21,                0.98091,                0.70867,                 1.4339,                0.84086,                0.81368,                0.85666,                0.52051,                 1.3696,                0.92452,                  1.974,               0.000755,               0.000755,               0.000755
                     22,                0.96033,                0.68928,                 1.4237,                0.85346,                0.84414,                0.88628,                0.53876,                   1.39,                0.85439,                 1.9409,             0.00073025,             0.00073025,             0.00073025
                     23,                0.94993,                 0.6852,                 1.4211,                0.83838,                0.90135,                0.89832,                 0.5512,                 1.4006,                0.80432,                 1.9579,              0.0007055,              0.0007055,              0.0007055
                     24,                0.93729,                0.67275,                 1.4107,                0.84767,                0.84628,                0.87427,                 0.5015,                 1.5391,                0.87384,                 2.0909,             0.00068075,             0.00068075,             0.00068075
                     25,                0.92741,                0.65707,                 1.3937,                0.86258,                0.84792,                0.91065,                0.58841,                 1.3188,                0.79237,                 1.9042,               0.000656,               0.000656,               0.000656
                     26,                0.90678,                0.64638,                 1.3843,                0.81737,                0.86259,                 0.8875,                0.56137,                 1.3673,                0.77618,                 1.9472,             0.00063125,             0.00063125,             0.00063125
                     27,                0.90674,                0.64491,                 1.3876,                0.80458,                 0.8236,                0.85347,                0.47949,                 1.4798,                0.84123,                 2.0681,              0.0006065,              0.0006065,              0.0006065
                     28,                 0.8885,                0.63543,                 1.3741,                0.83531,                0.79873,                0.87284,                0.49731,                  1.437,                0.81566,                 2.0466,             0.00058175,             0.00058175,             0.00058175
                     29,                0.87864,                0.62129,                 1.3623,                0.88212,                0.80351,                0.86662,                0.54219,                 1.4072,                0.78705,                 2.0056,               0.000557,               0.000557,               0.000557
                     30,                0.86295,                0.61012,                 1.3464,                0.81793,                0.85563,                0.86941,                0.49202,                 1.4572,                0.81853,                 2.0635,             0.00053225,             0.00053225,             0.00053225
                     31,                0.85883,                0.59499,                 1.3467,                 0.8953,                0.89171,                0.91068,                0.54434,                 1.4216,                0.73739,                 2.0174,              0.0005075,              0.0005075,              0.0005075
                     32,                0.84157,                0.58382,                  1.338,                0.85456,                0.83994,                0.89844,                0.53174,                 1.4037,                0.79498,                 2.0271,             0.00048275,             0.00048275,             0.00048275
                     33,                0.83105,                0.58057,                   1.32,                0.81654,                0.86303,                0.86043,                0.49912,                 1.4685,                0.81873,                 2.1221,               0.000458,               0.000458,               0.000458
                     34,                0.82265,                0.56742,                 1.3135,                0.83876,                0.81815,                0.86104,                0.51837,                 1.4527,                0.80091,                 2.0804,             0.00043325,             0.00043325,             0.00043325
                     35,                0.80843,                0.55793,                 1.2955,                0.85276,                0.88283,                0.87854,                0.51903,                 1.4769,                0.76973,                  2.105,              0.0004085,              0.0004085,              0.0004085
                     36,                0.79989,                0.54947,                 1.2955,                0.90457,                0.83857,                0.90754,                0.54761,                 1.4461,                0.75668,                  2.071,             0.00038375,             0.00038375,             0.00038375
                     37,                0.78836,                0.54504,                 1.2877,                0.86199,                0.87211,                0.91222,                0.55629,                 1.4349,                0.76057,                 2.0697,               0.000359,               0.000359,               0.000359
                     38,                0.78266,                0.53127,                 1.2851,                0.88297,                 0.8809,                0.91425,                0.53547,                 1.4576,                0.71976,                 2.0894,             0.00033425,             0.00033425,             0.00033425
                     39,                0.76475,                0.52482,                 1.2745,                0.90226,                 0.8718,                0.90474,                0.51036,                 1.5044,                0.76205,                 2.1503,              0.0003095,              0.0003095,              0.0003095
                     40,                0.75458,                0.51964,                 1.2684,                0.87988,                0.83425,                0.89059,                0.51766,                 1.5003,                0.79964,                 2.1488,             0.00028475,             0.00028475,             0.00028475
                     41,                0.75241,                0.48231,                 1.3548,                0.84215,                0.83625,                0.86961,                0.50735,                 1.4829,                0.78352,                 2.2052,                0.00026,                0.00026,                0.00026
                     42,                0.70654,                 0.4424,                 1.3092,                0.85184,                0.83596,                0.88127,                0.52059,                 1.5026,                0.78156,                 2.2637,             0.00023525,             0.00023525,             0.00023525
                     43,                0.69217,                0.42579,                 1.2948,                 0.8626,                 0.8256,                0.88371,                0.53603,                 1.4762,                0.75093,                 2.1917,              0.0002105,              0.0002105,              0.0002105
                     44,                0.66534,                0.41503,                 1.2807,                 0.8761,                0.84442,                0.90155,                 0.5527,                 1.4709,                0.71659,                 2.1967,             0.00018575,             0.00018575,             0.00018575
                     45,                0.64622,                0.40285,                 1.2608,                0.84031,                0.86267,                0.88056,                0.52127,                  1.537,                0.74818,                 2.2908,               0.000161,               0.000161,               0.000161
