                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.45879,                0.28753,                 1.0149,                0.96505,                0.96965,                0.98289,                0.90765,                0.43896,                0.23191,                 1.0445,             0.00033425,             0.00033425,             0.00033425
                    150,                0.45967,                0.28859,                 1.0192,                0.95924,                0.97328,                0.98257,                 0.9079,                0.44311,                0.22965,                 1.0541,             0.00032806,             0.00032806,             0.00032806
                    151,                0.45591,                0.28718,                  1.018,                0.96029,                0.97597,                0.98518,                0.91303,                0.43953,                0.22876,                  1.049,             0.00032188,             0.00032188,             0.00032188
                    152,                0.45664,                0.28729,                 1.0163,                0.96032,                0.96842,                0.98176,                 0.9059,                0.43968,                0.22755,                 1.0459,             0.00031569,             0.00031569,             0.00031569
                    153,                0.45228,                0.28545,                 1.0135,                0.96346,                0.96877,                 0.9812,                0.90447,                0.43954,                0.22676,                  1.049,              0.0003095,              0.0003095,              0.0003095
                    154,                0.44964,                0.28576,                 1.0139,                0.96541,                0.96973,                0.98157,                 0.9083,                0.43599,                0.22688,                 1.0476,             0.00030331,             0.00030331,             0.00030331
                    155,                0.44818,                0.28064,                 1.0177,                 0.9633,                0.96959,                0.98325,                0.91226,                0.43456,                0.22479,                 1.0464,             0.00029713,             0.00029713,             0.00029713
                    156,                0.44723,                0.28307,                 1.0113,                0.96338,                0.96749,                0.98335,                0.91152,                 0.4384,                0.22303,                 1.0493,             0.00029094,             0.00029094,             0.00029094
                    157,                0.44268,                0.27954,                 1.0113,                  0.966,                0.96569,                0.98449,                0.91102,                 0.4337,                0.22305,                 1.0436,             0.00028475,             0.00028475,             0.00028475
                    158,                0.44039,                0.27894,                 1.0067,                0.96332,                0.96783,                0.98409,                0.91047,                0.42871,                0.21984,                 1.0419,             0.00027856,             0.00027856,             0.00027856
                    159,                0.43807,                0.27742,                 1.0042,                0.96636,                0.96807,                0.98221,                0.90758,                0.43109,                0.22253,                 1.0406,             0.00027237,             0.00027237,             0.00027237
                    160,                0.43391,                0.27546,                 1.0004,                   0.96,                 0.9707,                0.98167,                0.90997,                0.42904,                0.22113,                 1.0389,             0.00026619,             0.00026619,             0.00026619
                    161,                0.43328,                0.27275,                 1.0023,                0.95888,                  0.972,                0.98114,                0.91151,                0.42514,                0.21832,                 1.0373,                0.00026,                0.00026,                0.00026
                    162,                0.43579,                0.27578,                0.99974,                0.95414,                0.97447,                 0.9811,                0.91117,                 0.4237,                0.22183,                 1.0347,             0.00025381,             0.00025381,             0.00025381
                    163,                0.43242,                0.27175,                 1.0011,                0.95861,                0.97001,                0.98065,                0.91297,                0.42635,                0.22251,                 1.0343,             0.00024762,             0.00024762,             0.00024762
                    164,                0.42538,                0.26952,                0.99719,                 0.9615,                0.96903,                0.98155,                0.91192,                0.42417,                 0.2247,                 1.0333,             0.00024144,             0.00024144,             0.00024144
                    165,                0.43062,                0.27153,                 1.0002,                0.96238,                0.97172,                0.98226,                0.91031,                0.42763,                0.22525,                 1.0356,             0.00023525,             0.00023525,             0.00023525
                    166,                0.42047,                0.26579,                0.99394,                0.95467,                0.98213,                0.98291,                 0.9097,                0.42945,                0.22033,                 1.0399,             0.00022906,             0.00022906,             0.00022906
                    167,                 0.4191,                0.26418,                0.99375,                0.96128,                0.97353,                 0.9825,                0.91388,                  0.423,                0.22121,                 1.0329,             0.00022288,             0.00022288,             0.00022288
                    168,                0.41656,                0.26484,                 0.9931,                0.95956,                0.97131,                0.98279,                0.91399,                0.42201,                0.22188,                 1.0326,             0.00021669,             0.00021669,             0.00021669
                    169,                0.42038,                 0.2665,                0.99483,                 0.9601,                0.97156,                0.98214,                0.91226,                0.42088,                0.22307,                 1.0298,              0.0002105,              0.0002105,              0.0002105
                    170,                0.42336,                0.26507,                0.99582,                0.96338,                0.96864,                0.98274,                0.91613,                0.42544,                0.21705,                 1.0355,             0.00020431,             0.00020431,             0.00020431
                    171,                0.41061,                0.26191,                0.98818,                0.96484,                0.97172,                0.98274,                 0.9137,                0.42284,                0.21833,                  1.033,             0.00019813,             0.00019813,             0.00019813
                    172,                0.41084,                 0.2612,                0.99077,                0.96332,                0.97443,                0.98314,                 0.9147,                0.42171,                0.21684,                 1.0341,             0.00019194,             0.00019194,             0.00019194
                    173,                0.40949,                0.26119,                0.98866,                0.96007,                 0.9725,                 0.9829,                0.91545,                   0.42,                0.21715,                 1.0316,             0.00018575,             0.00018575,             0.00018575
                    174,                0.40712,                0.25967,                0.98398,                0.95954,                0.97198,                0.98348,                0.91742,                0.41865,                0.21627,                 1.0314,             0.00017956,             0.00017956,             0.00017956
                    175,                0.41299,                0.26073,                0.98997,                 0.9585,                0.98072,                0.98303,                0.91831,                0.41678,                0.21402,                 1.0313,             0.00017338,             0.00017338,             0.00017338
                    176,                0.40658,                0.26018,                0.98555,                0.95963,                0.97821,                 0.9829,                0.91836,                0.41584,                0.21355,                 1.0313,             0.00016719,             0.00016719,             0.00016719
                    177,                 0.4016,                0.25449,                0.98402,                0.95815,                0.97778,                0.98269,                0.91631,                0.41446,                0.21499,                 1.0314,               0.000161,               0.000161,               0.000161
                    178,                0.40277,                0.25706,                0.98497,                0.96024,                0.96955,                0.98388,                0.91818,                0.41471,                0.21413,                 1.0309,             0.00015481,             0.00015481,             0.00015481
                    179,                0.39852,                 0.2525,                0.98026,                0.96501,                0.96776,                 0.9843,                0.91872,                0.41436,                0.21201,                 1.0307,             0.00014862,             0.00014862,             0.00014862
                    180,                0.39991,                0.25366,                0.98488,                0.96309,                0.96778,                0.98231,                0.91774,                0.41085,                0.21229,                 1.0276,             0.00014244,             0.00014244,             0.00014244
                    181,                0.39813,                0.25489,                 0.9808,                0.96376,                0.96946,                0.98271,                0.91764,                0.41286,                0.21211,                 1.0292,             0.00013625,             0.00013625,             0.00013625
                    182,                0.39721,                0.25301,                0.98252,                0.96338,                0.96928,                0.98245,                0.91898,                0.41272,                0.21118,                 1.0293,             0.00013006,             0.00013006,             0.00013006
                    183,                0.39639,                0.25235,                0.97644,                0.96278,                0.97186,                0.98204,                0.91595,                0.41607,                0.21241,                 1.0333,             0.00012387,             0.00012387,             0.00012387
                    184,                0.39431,                0.24909,                0.97884,                 0.9702,                0.96391,                 0.9833,                0.91874,                0.41448,                0.21218,                  1.032,             0.00011769,             0.00011769,             0.00011769
                    185,                0.38889,                0.25079,                0.97694,                0.96797,                0.96805,                0.98312,                0.91569,                0.41292,                0.21243,                 1.0308,              0.0001115,              0.0001115,              0.0001115
                    186,                0.39102,                0.25028,                 0.9771,                0.96989,                0.97098,                0.98354,                0.91796,                0.41205,                0.21302,                 1.0295,             0.00010531,             0.00010531,             0.00010531
                    187,                0.39235,                0.24985,                0.97556,                0.97104,                0.96934,                0.98378,                0.91803,                 0.4117,                0.21218,                 1.0291,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    188,                0.38521,                0.24575,                0.96919,                0.96898,                0.97158,                0.98341,                0.91993,                0.41082,                0.21291,                 1.0295,             9.2937e-05,             9.2937e-05,             9.2937e-05
                    189,                0.38126,                0.24329,                0.97275,                0.97113,                0.97116,                0.98341,                0.92042,                0.41302,                0.21323,                 1.0312,              8.675e-05,              8.675e-05,              8.675e-05
                    190,                0.38375,                0.24537,                0.97059,                0.97161,                0.97125,                0.98361,                0.91991,                 0.4112,                0.21339,                 1.0302,             8.0563e-05,             8.0563e-05,             8.0563e-05
                    191,                0.38274,                0.22734,                 1.0187,                 0.9704,                0.97118,                0.98354,                 0.9174,                0.41105,                0.21238,                 1.0317,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    192,                0.34923,                0.20558,                0.98451,                0.97121,                0.97081,                0.98361,                0.91855,                0.41027,                 0.2146,                 1.0318,             6.8188e-05,             6.8188e-05,             6.8188e-05
                    193,                0.34031,                0.19868,                0.97887,                0.96834,                0.97192,                0.98384,                0.91755,                0.41127,                0.21543,                 1.0319,                6.2e-05,                6.2e-05,                6.2e-05
                    194,                0.33626,                0.19711,                0.97606,                0.96949,                0.97182,                0.98287,                0.91785,                 0.4093,                0.21372,                 1.0311,             5.5813e-05,             5.5813e-05,             5.5813e-05
                    195,                0.32998,                0.19635,                0.97876,                 0.9689,                0.97196,                0.98407,                0.92041,                0.40705,                0.21294,                 1.0287,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    196,                0.32987,                0.19316,                0.97296,                0.96808,                0.97047,                0.98331,                0.92125,                0.40651,                0.21189,                 1.0277,             4.3438e-05,             4.3438e-05,             4.3438e-05
                    197,                0.32401,                0.18943,                0.96116,                0.96807,                0.97162,                0.98473,                 0.9209,                0.40555,                0.21143,                 1.0265,              3.725e-05,              3.725e-05,              3.725e-05
                    198,                0.32102,                 0.1892,                0.96748,                 0.9698,                0.97055,                0.98499,                0.92283,                0.40359,                 0.2104,                 1.0245,             3.1063e-05,             3.1063e-05,             3.1063e-05
                    199,                0.31948,                0.18712,                0.96682,                0.96988,                0.97037,                 0.9848,                0.92324,                0.40279,                0.20943,                 1.0235,             2.4875e-05,             2.4875e-05,             2.4875e-05
                    200,                0.31843,                0.19006,                0.96523,                0.96727,                0.96916,                0.98502,                0.92349,                0.40273,                0.20983,                 1.0237,             1.8688e-05,             1.8688e-05,             1.8688e-05
